customer_id,zip,city,signup_date,gender,age_group,acquisition_channel
588,16156,Ninh Binh,2021-10-07,Female,35-44,social_media
589,16156,Ninh Binh,2019-09-13,Male,18-24,email_campaign
590,16156,Ninh Binh,2014-02-16,Female,45-54,referral
592,16157,Thai Nguyen,2017-05-03,Female,35-44,organic_search
593,16157,Thai Nguyen,2017-10-06,Female,45-54,paid_search
595,16157,Thai Nguyen,2019-04-19,Female,25-34,organic_search
597,16160,Ha Long,2022-06-20,Non-binary,18-24,social_media
598,16160,Ha Long,2018-07-29,Male,25-34,email_campaign
599,16160,Ha Long,2013-04-09,Male,55+,social_media
601,16201,Hanoi,2015-09-01,Male,18-24,paid_search
602,16201,Hanoi,2022-08-10,Male,45-54,social_media
603,16201,Hanoi,2020-09-27,Female,18-24,organic_search
604,16201,Hanoi,2022-11-19,Female,35-44,organic_search
605,16201,Hanoi,2022-05-22,Female,45-54,social_media
606,16210,Hai Phong,2022-01-17,Male,45-54,social_media
607,16210,Hai Phong,2020-10-04,Female,45-54,email_campaign
609,16210,Hai Phong,2015-10-28,Female,45-54,organic_search
610,16210,Hai Phong,2017-11-21,Male,55+,email_campaign
611,16213,Phu Ly,2022-05-25,Female,45-54,social_media
612,16213,Phu Ly,2018-12-03,Female,45-54,social_media
613,16213,Phu Ly,2021-07-14,Female,25-34,paid_search
614,16213,Phu Ly,2020-08-08,Female,25-34,organic_search
615,16213,Phu Ly,2021-02-09,Male,25-34,organic_search
616,16214,Viet Tri,2020-02-27,Male,55+,social_media
617,16214,Viet Tri,2022-10-18,Male,18-24,social_media
618,16214,Viet Tri,2019-03-12,Male,45-54,social_media
619,16214,Viet Tri,2022-06-24,Female,25-34,social_media
620,16214,Viet Tri,2018-07-06,Male,55+,social_media
621,16217,Bac Giang,2018-04-10,Male,25-34,organic_search
622,16217,Bac Giang,2016-05-07,Female,25-34,social_media
623,16217,Bac Giang,2017-06-29,Male,35-44,email_campaign
624,16217,Bac Giang,2016-04-30,Female,45-54,organic_search
625,16217,Bac Giang,2021-02-25,Male,35-44,paid_search
626,16218,Phu Ly,2022-11-30,Male,18-24,organic_search
627,16218,Phu Ly,2017-05-21,Male,45-54,organic_search
628,16218,Phu Ly,2017-10-27,Female,18-24,social_media
629,16218,Phu Ly,2020-09-13,Male,55+,referral
630,16218,Phu Ly,2022-08-22,Male,55+,direct
632,16220,Ha Long,2021-01-20,Female,18-24,organic_search
633,16220,Ha Long,2018-08-27,Non-binary,25-34,email_campaign
634,16220,Ha Long,2015-12-21,Female,45-54,direct
635,16220,Ha Long,2017-07-07,Male,18-24,paid_search
636,16222,Cam Pha,2017-12-19,Male,18-24,paid_search
637,16222,Cam Pha,2017-04-20,Female,35-44,paid_search
638,16222,Cam Pha,2013-07-01,Female,25-34,organic_search
639,16222,Cam Pha,2021-02-19,Female,35-44,email_campaign
640,16222,Cam Pha,2018-07-21,Male,45-54,social_media
642,16223,Son Tay,2021-04-20,Female,35-44,direct
643,16223,Son Tay,2022-06-10,Female,35-44,email_campaign
644,16223,Son Tay,2016-06-13,Male,25-34,social_media
646,16224,Ha Long,2020-10-04,Female,25-34,direct
648,16224,Ha Long,2021-06-21,Female,35-44,organic_search
649,16224,Ha Long,2020-07-26,Male,35-44,social_media
650,16224,Ha Long,2020-04-19,Male,55+,organic_search
651,16225,Bac Giang,2017-05-16,Female,35-44,social_media
652,16225,Bac Giang,2014-11-04,Female,25-34,organic_search
654,16225,Bac Giang,2020-08-22,Female,35-44,social_media
656,16226,Viet Tri,2019-12-01,Female,35-44,social_media
657,16226,Viet Tri,2015-05-31,Female,45-54,direct
658,16226,Viet Tri,2021-12-01,Female,35-44,paid_search
659,16226,Viet Tri,2014-11-26,Male,35-44,organic_search
660,16226,Viet Tri,2016-11-01,Female,35-44,social_media
661,16228,Bac Giang,2021-05-19,Male,18-24,organic_search
662,16228,Bac Giang,2018-11-23,Male,18-24,social_media
664,16228,Bac Giang,2016-04-23,Male,45-54,referral
665,16228,Bac Giang,2022-12-05,Male,45-54,organic_search
666,16229,Bac Giang,2021-09-25,Female,55+,organic_search
668,16229,Bac Giang,2017-12-11,Male,45-54,organic_search
669,16229,Bac Giang,2021-01-14,Male,18-24,direct
670,16229,Bac Giang,2020-05-23,Female,45-54,direct
671,16230,Ha Long,2020-04-27,Male,25-34,organic_search
674,16230,Ha Long,2018-11-29,Male,55+,email_campaign
675,16230,Ha Long,2021-11-07,Non-binary,25-34,organic_search
676,16232,Bac Ninh,2021-10-05,Female,25-34,organic_search
677,16232,Bac Ninh,2022-10-02,Male,18-24,organic_search
679,16232,Bac Ninh,2017-09-14,Male,45-54,organic_search
680,16232,Bac Ninh,2017-09-30,Male,45-54,organic_search
681,16233,Nam Dinh,2022-02-27,Male,35-44,paid_search
682,16233,Nam Dinh,2016-12-17,Female,45-54,organic_search
683,16233,Nam Dinh,2017-03-21,Female,35-44,organic_search
684,16233,Nam Dinh,2015-06-08,Female,25-34,paid_search
685,16233,Nam Dinh,2012-08-28,Male,35-44,paid_search
686,16234,Thai Nguyen,2020-05-23,Female,18-24,paid_search
687,16234,Thai Nguyen,2021-08-19,Male,45-54,social_media
688,16234,Thai Nguyen,2018-10-01,Female,45-54,referral
689,16234,Thai Nguyen,2018-01-07,Male,35-44,referral
690,16234,Thai Nguyen,2022-07-06,Non-binary,45-54,paid_search
691,16235,Viet Tri,2022-06-25,Male,35-44,email_campaign
692,16235,Viet Tri,2020-06-04,Female,35-44,referral
693,16235,Viet Tri,2022-05-13,Male,45-54,paid_search
696,16236,Uong Bi,2021-11-19,Male,35-44,social_media
697,16236,Uong Bi,2022-03-01,Female,35-44,organic_search
699,16236,Uong Bi,2020-02-26,Male,35-44,organic_search
700,16236,Uong Bi,2021-03-24,Male,25-34,organic_search
701,16238,Uong Bi,2022-01-22,Female,25-34,direct
704,16238,Uong Bi,2015-05-08,Male,35-44,referral
705,16238,Uong Bi,2017-02-05,Female,25-34,social_media
706,16239,Bac Ninh,2018-12-09,Male,25-34,referral
707,16239,Bac Ninh,2022-10-26,Male,25-34,organic_search
708,16239,Bac Ninh,2021-06-07,Female,45-54,social_media
709,16239,Bac Ninh,2018-09-20,Female,25-34,paid_search
710,16239,Bac Ninh,2016-06-01,Male,18-24,paid_search
711,16240,Son Tay,2022-05-17,Female,18-24,organic_search
712,16240,Son Tay,2022-06-16,Male,25-34,referral
714,16240,Son Tay,2020-11-04,Male,35-44,paid_search
715,16240,Son Tay,2020-10-14,Female,55+,email_campaign
716,16242,Hai Phong,2015-07-22,Male,45-54,organic_search
717,16242,Hai Phong,2014-07-04,Male,25-34,paid_search
718,16242,Hai Phong,2020-03-21,Female,35-44,referral
719,16242,Hai Phong,2019-02-06,Female,35-44,organic_search
720,16242,Hai Phong,2018-04-05,Male,35-44,paid_search
721,16244,Thai Nguyen,2015-10-15,Female,25-34,organic_search
724,16244,Thai Nguyen,2021-06-25,Male,25-34,paid_search
727,16245,Hai Phong,2022-04-01,Female,35-44,direct
728,16245,Hai Phong,2018-06-30,Male,18-24,organic_search
729,16245,Hai Phong,2014-07-08,Female,35-44,email_campaign
730,16245,Hai Phong,2022-11-14,Male,25-34,organic_search
731,16246,Thai Nguyen,2020-07-29,Non-binary,35-44,direct
732,16246,Thai Nguyen,2022-02-02,Male,35-44,social_media
734,16246,Thai Nguyen,2017-05-01,Female,45-54,organic_search
735,16246,Thai Nguyen,2021-07-25,Male,55+,organic_search
736,16248,Son Tay,2021-12-17,Female,45-54,social_media
737,16248,Son Tay,2020-10-07,Non-binary,25-34,paid_search
738,16248,Son Tay,2015-10-14,Male,35-44,organic_search
739,16248,Son Tay,2019-05-18,Male,45-54,direct
740,16248,Son Tay,2019-03-22,Male,25-34,direct
741,16249,Bac Ninh,2022-03-26,Male,18-24,organic_search
743,16249,Bac Ninh,2019-03-08,Male,35-44,organic_search
744,16249,Bac Ninh,2022-05-30,Female,35-44,email_campaign
745,16249,Bac Ninh,2018-09-19,Female,35-44,referral
748,16253,Bac Giang,2021-04-10,Male,25-34,referral
749,16253,Bac Giang,2020-06-07,Female,55+,paid_search
750,16253,Bac Giang,2019-01-06,Female,25-34,organic_search
751,16254,Viet Tri,2019-02-10,Male,25-34,paid_search
753,16254,Viet Tri,2019-12-14,Female,25-34,paid_search
754,16254,Viet Tri,2020-12-20,Male,35-44,paid_search
756,16255,Bac Giang,2022-02-19,Female,25-34,email_campaign
757,16255,Bac Giang,2021-03-17,Female,55+,referral
758,16255,Bac Giang,2020-01-15,Female,35-44,referral
759,16255,Bac Giang,2017-06-02,Male,25-34,organic_search
760,16255,Bac Giang,2019-07-10,Female,45-54,organic_search
761,16256,Nam Dinh,2022-11-15,Female,35-44,organic_search
762,16256,Nam Dinh,2021-11-20,Non-binary,25-34,organic_search
763,16256,Nam Dinh,2022-11-24,Female,45-54,organic_search
764,16256,Nam Dinh,2017-08-24,Female,35-44,organic_search
765,16256,Nam Dinh,2021-04-07,Male,35-44,organic_search
767,16258,Son Tay,2020-04-11,Male,55+,paid_search
768,16258,Son Tay,2022-06-12,Male,18-24,organic_search
769,16258,Son Tay,2016-05-12,Female,35-44,organic_search
771,16259,Nam Dinh,2021-10-03,Male,45-54,referral
772,16259,Nam Dinh,2018-02-13,Female,25-34,paid_search
773,16259,Nam Dinh,2016-12-24,Female,25-34,organic_search
774,16259,Nam Dinh,2021-04-12,Male,35-44,paid_search
775,16259,Nam Dinh,2021-04-16,Female,25-34,paid_search
776,16262,Phu Ly,2015-10-29,Female,45-54,paid_search
779,16262,Phu Ly,2020-06-29,Female,18-24,paid_search
780,16262,Phu Ly,2016-04-16,Male,25-34,social_media
782,16263,Ninh Binh,2020-10-29,Male,25-34,organic_search
783,16263,Ninh Binh,2022-08-01,Female,55+,social_media
784,16263,Ninh Binh,2020-12-01,Male,25-34,social_media
785,16263,Ninh Binh,2018-07-17,Male,45-54,email_campaign
788,16301,Bac Giang,2018-03-06,Female,35-44,organic_search
789,16301,Bac Giang,2021-04-13,Male,25-34,organic_search
790,16301,Bac Giang,2019-09-30,Female,18-24,paid_search
792,16311,Phu Ly,2020-11-29,Male,35-44,email_campaign
795,16311,Phu Ly,2018-07-29,Female,25-34,email_campaign
797,16314,Nam Dinh,2020-01-21,Female,45-54,organic_search
799,16314,Nam Dinh,2020-11-28,Male,25-34,referral
801,16316,Hai Phong,2018-08-27,Female,25-34,social_media
802,16316,Hai Phong,2018-11-01,Male,18-24,organic_search
803,16316,Hai Phong,2021-07-30,Male,55+,direct
805,16316,Hai Phong,2020-09-30,Female,45-54,direct
806,16317,Hai Phong,2016-10-28,Male,45-54,organic_search
807,16317,Hai Phong,2021-03-05,Non-binary,18-24,social_media
808,16317,Hai Phong,2019-05-07,Female,35-44,organic_search
809,16317,Hai Phong,2021-04-15,Female,25-34,social_media
810,16317,Hai Phong,2021-03-20,Male,25-34,social_media
811,16319,Bac Giang,2020-06-09,Male,25-34,organic_search
812,16319,Bac Giang,2019-02-04,Male,45-54,referral
813,16319,Bac Giang,2017-06-08,Male,25-34,organic_search
814,16319,Bac Giang,2022-06-10,Male,35-44,social_media
815,16319,Bac Giang,2021-06-15,Male,25-34,organic_search
816,16322,Lao Cai,2018-01-17,Female,55+,organic_search
818,16322,Lao Cai,2014-08-15,Male,18-24,organic_search
819,16322,Lao Cai,2022-10-15,Female,25-34,organic_search
820,16322,Lao Cai,2022-07-01,Female,18-24,email_campaign
822,16323,Hai Phong,2019-10-09,Male,55+,social_media
823,16323,Hai Phong,2022-03-08,Male,45-54,organic_search
826,16326,Bac Giang,2020-10-19,Female,25-34,organic_search
827,16326,Bac Giang,2014-06-01,Female,55+,organic_search
828,16326,Bac Giang,2020-11-10,Male,25-34,referral
829,16326,Bac Giang,2021-08-09,Male,25-34,email_campaign
832,16327,Viet Tri,2020-04-18,Male,35-44,email_campaign
833,16327,Viet Tri,2021-01-25,Female,25-34,organic_search
834,16327,Viet Tri,2020-06-14,Male,25-34,paid_search
835,16327,Viet Tri,2022-08-16,Female,18-24,organic_search
836,16332,Thai Nguyen,2020-01-03,Male,35-44,organic_search
837,16332,Thai Nguyen,2022-02-11,Female,25-34,referral
838,16332,Thai Nguyen,2016-12-01,Female,25-34,organic_search
839,16332,Thai Nguyen,2020-07-26,Male,25-34,social_media
841,16334,Ninh Binh,2019-04-12,Male,25-34,email_campaign
842,16334,Ninh Binh,2022-05-28,Male,35-44,organic_search
843,16334,Ninh Binh,2022-01-28,Male,55+,organic_search
847,16335,Uong Bi,2019-09-17,Male,25-34,paid_search
848,16335,Uong Bi,2019-01-15,Female,45-54,organic_search
849,16335,Uong Bi,2022-08-06,Female,35-44,referral
850,16335,Uong Bi,2022-11-22,Female,45-54,organic_search
852,16341,Cam Pha,2014-05-18,Non-binary,25-34,organic_search
853,16341,Cam Pha,2015-04-12,Female,25-34,referral
854,16341,Cam Pha,2021-12-06,Male,18-24,direct
857,16343,Ha Long,2022-10-20,Female,35-44,paid_search
858,16343,Ha Long,2020-03-27,Male,45-54,organic_search
859,16343,Ha Long,2015-12-06,Female,25-34,social_media
860,16343,Ha Long,2021-12-14,Female,25-34,organic_search
862,16344,Bac Giang,2020-04-30,Male,45-54,paid_search
863,16344,Bac Giang,2022-05-31,Female,55+,paid_search
865,16344,Bac Giang,2014-09-09,Male,18-24,social_media
867,16346,Ninh Binh,2018-10-10,Male,35-44,direct
868,16346,Ninh Binh,2019-08-28,Male,55+,social_media
869,16346,Ninh Binh,2016-10-10,Female,35-44,organic_search
870,16346,Ninh Binh,2021-02-10,Male,35-44,paid_search
871,16353,Hanoi,2021-05-28,Female,25-34,organic_search
873,16353,Hanoi,2017-02-28,Female,55+,email_campaign
874,16353,Hanoi,2015-07-10,Female,35-44,direct
876,16354,Phu Ly,2021-11-03,Male,35-44,social_media
877,16354,Phu Ly,2018-02-20,Female,18-24,email_campaign
879,16354,Phu Ly,2016-09-26,Male,18-24,organic_search
880,16354,Phu Ly,2020-06-28,Female,55+,social_media
881,16360,Bac Giang,2018-04-22,Male,25-34,email_campaign
882,16360,Bac Giang,2018-04-28,Female,18-24,organic_search
883,16360,Bac Giang,2013-03-23,Female,25-34,organic_search
886,16361,Phu Ly,2022-04-16,Male,35-44,paid_search
887,16361,Phu Ly,2016-12-22,Female,25-34,organic_search
888,16361,Phu Ly,2020-04-23,Male,25-34,organic_search
889,16361,Phu Ly,2019-05-09,Male,55+,paid_search
890,16361,Phu Ly,2021-08-01,Female,45-54,direct
891,16362,Viet Tri,2021-12-28,Female,45-54,paid_search
892,16362,Viet Tri,2020-02-23,Male,25-34,social_media
893,16362,Viet Tri,2018-04-04,Female,25-34,organic_search
895,16362,Viet Tri,2017-08-02,Female,45-54,email_campaign
896,16364,Bac Giang,2019-10-04,Female,35-44,email_campaign
897,16364,Bac Giang,2020-09-09,Female,25-34,organic_search
898,16364,Bac Giang,2018-02-03,Male,35-44,social_media
899,16364,Bac Giang,2021-06-15,Female,25-34,organic_search
900,16364,Bac Giang,2021-06-24,Non-binary,18-24,paid_search
902,16372,Uong Bi,2018-10-18,Male,18-24,social_media
904,16372,Uong Bi,2022-02-21,Female,18-24,paid_search
905,16372,Uong Bi,2018-07-22,Female,25-34,paid_search
906,16373,Hai Phong,2021-05-28,Female,55+,email_campaign
907,16373,Hai Phong,2022-05-09,Female,45-54,paid_search
908,16373,Hai Phong,2022-10-15,Female,35-44,organic_search
909,16373,Hai Phong,2014-10-11,Female,35-44,paid_search
910,16373,Hai Phong,2021-09-25,Female,18-24,paid_search
911,16374,Uong Bi,2020-10-23,Male,45-54,email_campaign
913,16374,Uong Bi,2018-09-10,Female,35-44,paid_search
915,16374,Uong Bi,2021-09-27,Female,55+,paid_search
916,16388,Viet Tri,2019-06-04,Male,25-34,social_media
917,16388,Viet Tri,2021-12-22,Male,35-44,direct
918,16388,Viet Tri,2021-11-07,Male,25-34,paid_search
919,16388,Viet Tri,2022-04-17,Male,45-54,paid_search
920,16388,Viet Tri,2022-08-12,Male,35-44,paid_search
921,16403,Uong Bi,2022-02-24,Female,18-24,email_campaign
923,16403,Uong Bi,2021-11-28,Male,35-44,social_media
925,16403,Uong Bi,2022-01-19,Male,25-34,organic_search
926,16404,Hai Phong,2018-12-14,Female,25-34,organic_search
927,16404,Hai Phong,2020-04-20,Female,35-44,referral
928,16404,Hai Phong,2021-07-08,Female,25-34,email_campaign
929,16404,Hai Phong,2022-09-12,Female,18-24,social_media
930,16404,Hai Phong,2015-10-06,Female,25-34,organic_search
931,16406,Phu Ly,2018-10-18,Male,25-34,paid_search
932,16406,Phu Ly,2022-10-22,Female,18-24,direct
933,16406,Phu Ly,2017-03-31,Female,35-44,referral
934,16406,Phu Ly,2016-07-20,Male,35-44,social_media
935,16406,Phu Ly,2021-03-08,Female,45-54,organic_search
937,16422,Bac Ninh,2021-02-09,Non-binary,25-34,email_campaign
940,16422,Bac Ninh,2018-05-05,Female,45-54,direct
942,16424,Ninh Binh,2020-09-05,Female,25-34,organic_search
944,16424,Ninh Binh,2022-10-20,Male,35-44,referral
945,16424,Ninh Binh,2019-04-12,Male,25-34,paid_search
946,16433,Ha Long,2016-04-01,Male,45-54,referral
948,16433,Ha Long,2016-09-11,Female,45-54,social_media
951,16434,Bac Giang,2022-08-21,Male,35-44,social_media
955,16434,Bac Giang,2019-07-25,Male,25-34,organic_search
957,16435,Ha Long,2013-06-26,Female,35-44,paid_search
958,16435,Ha Long,2021-02-27,Female,25-34,social_media
959,16435,Ha Long,2020-06-07,Male,18-24,social_media
960,16435,Ha Long,2022-04-03,Female,45-54,social_media
961,16436,Thai Nguyen,2022-04-02,Female,18-24,organic_search
962,16436,Thai Nguyen,2021-07-23,Male,25-34,social_media
965,16436,Thai Nguyen,2016-02-14,Male,18-24,organic_search
966,16601,Ha Long,2018-01-18,Female,25-34,paid_search
967,16601,Ha Long,2013-12-27,Non-binary,35-44,direct
969,16601,Ha Long,2021-05-14,Male,18-24,social_media
971,16602,Viet Tri,2017-11-20,Male,18-24,paid_search
972,16602,Viet Tri,2015-02-25,Male,18-24,direct
975,16602,Viet Tri,2018-11-16,Male,45-54,social_media
976,16611,Ha Long,2019-12-28,Female,35-44,direct
977,16611,Ha Long,2016-09-05,Male,25-34,paid_search
979,16611,Ha Long,2018-11-25,Female,45-54,organic_search
980,16611,Ha Long,2020-10-10,Male,25-34,direct
981,16613,Uong Bi,2015-11-27,Male,45-54,paid_search
983,16613,Uong Bi,2016-08-11,Female,45-54,referral
984,16613,Uong Bi,2020-06-03,Male,35-44,organic_search
985,16613,Uong Bi,2022-03-27,Male,35-44,paid_search
986,16616,Ninh Binh,2022-10-10,Female,55+,organic_search
988,16616,Ninh Binh,2020-02-05,Male,55+,referral
989,16616,Ninh Binh,2022-10-08,Female,55+,organic_search
990,16616,Ninh Binh,2016-12-02,Male,35-44,paid_search
991,16617,Ha Long,2020-01-21,Male,25-34,social_media
992,16617,Ha Long,2015-12-10,Female,25-34,paid_search
993,16617,Ha Long,2020-09-29,Female,35-44,organic_search
994,16617,Ha Long,2019-12-28,Female,18-24,paid_search
996,16620,Lao Cai,2014-04-09,Female,35-44,email_campaign
997,16620,Lao Cai,2019-08-12,Female,35-44,paid_search
998,16620,Lao Cai,2020-04-29,Male,25-34,paid_search
1001,16621,Son Tay,2015-12-13,Female,18-24,social_media
1002,16621,Son Tay,2022-05-08,Female,25-34,paid_search
1003,16621,Son Tay,2021-03-23,Male,35-44,social_media
1005,16621,Son Tay,2019-06-28,Male,18-24,referral
1006,16622,Uong Bi,2019-11-22,Female,55+,social_media
1007,16622,Uong Bi,2017-06-14,Female,25-34,email_campaign
1008,16622,Uong Bi,2016-05-17,Female,35-44,organic_search
1010,16622,Uong Bi,2020-06-06,Male,35-44,social_media
1011,16623,Bac Giang,2022-03-06,Male,35-44,organic_search
1012,16623,Bac Giang,2022-01-05,Male,25-34,social_media
1013,16623,Bac Giang,2021-08-29,Male,25-34,paid_search
1014,16623,Bac Giang,2013-11-02,Female,18-24,social_media
1016,16624,Thai Nguyen,2018-03-05,Male,25-34,referral
1017,16624,Thai Nguyen,2016-06-11,Male,35-44,social_media
1018,16624,Thai Nguyen,2021-05-24,Female,55+,direct
1019,16624,Thai Nguyen,2015-04-14,Female,25-34,referral
1020,16624,Thai Nguyen,2022-12-07,Male,25-34,referral
1021,16625,Uong Bi,2017-09-11,Male,25-34,organic_search
1022,16625,Uong Bi,2017-10-25,Female,35-44,social_media
1024,16625,Uong Bi,2019-03-03,Male,25-34,organic_search
1025,16625,Uong Bi,2016-10-22,Non-binary,35-44,direct
1027,16627,Uong Bi,2012-09-04,Female,55+,paid_search
1029,16627,Uong Bi,2016-10-05,Female,25-34,social_media
1030,16627,Uong Bi,2016-07-07,Male,25-34,social_media
1031,16630,Hanoi,2018-04-06,Female,25-34,paid_search
1032,16630,Hanoi,2017-03-24,Male,25-34,email_campaign
1033,16630,Hanoi,2022-03-01,Female,25-34,email_campaign
1034,16630,Hanoi,2014-01-07,Female,45-54,organic_search
1035,16630,Hanoi,2013-07-14,Female,25-34,paid_search
1037,16634,Bac Ninh,2018-02-07,Male,25-34,email_campaign
1038,16634,Bac Ninh,2019-02-12,Female,25-34,referral
1039,16634,Bac Ninh,2017-03-23,Female,45-54,organic_search
1040,16634,Bac Ninh,2014-11-14,Female,55+,social_media
1041,16635,Bac Giang,2022-10-07,Male,35-44,social_media
1042,16635,Bac Giang,2021-01-25,Female,18-24,paid_search
1043,16635,Bac Giang,2022-10-17,Female,45-54,organic_search
1044,16635,Bac Giang,2020-08-17,Female,25-34,social_media
1046,16636,Bac Giang,2020-12-15,Male,45-54,organic_search
1047,16636,Bac Giang,2016-02-19,Female,45-54,social_media
1048,16636,Bac Giang,2020-11-15,Male,45-54,organic_search
1050,16636,Bac Giang,2014-08-12,Female,25-34,organic_search
1053,16637,Phu Ly,2021-01-10,Male,45-54,referral
1054,16637,Phu Ly,2020-06-18,Female,18-24,referral
1056,16639,Hai Phong,2015-02-03,Female,45-54,organic_search
1057,16639,Hai Phong,2020-08-26,Male,45-54,organic_search
1058,16639,Hai Phong,2019-12-04,Non-binary,35-44,social_media
1059,16639,Hai Phong,2022-05-10,Male,25-34,direct
1060,16639,Hai Phong,2020-10-02,Male,45-54,paid_search
1062,16640,Nam Dinh,2015-05-26,Non-binary,25-34,paid_search
1063,16640,Nam Dinh,2015-07-25,Male,35-44,paid_search
1064,16640,Nam Dinh,2021-10-01,Female,35-44,social_media
1065,16640,Nam Dinh,2015-03-19,Male,55+,organic_search
1066,16641,Bac Giang,2018-07-24,Male,35-44,social_media
1067,16641,Bac Giang,2021-12-12,Male,25-34,email_campaign
1068,16641,Bac Giang,2021-04-04,Male,45-54,social_media
