review_id,order_id,product_id,customer_id,review_date,rating,review_title
REV-0000610,3359,1061,79137,2012-08-19,5,Very satisfied
REV-0000611,3361,757,79584,2012-08-05,4,Good overall
REV-0000612,3368,2070,112693,2012-08-03,4,Solid choice
REV-0000613,3369,1926,94279,2012-08-09,4,Solid choice
REV-0000614,3369,1927,94279,2012-08-17,3,Average product
REV-0000615,3370,915,112879,2012-08-06,3,"Decent, nothing special"
REV-0000616,3379,964,125197,2012-07-31,5,Great quality
REV-0000617,3389,1062,131654,2012-08-24,4,Happy with purchase
REV-0000618,3391,2012,130231,2012-08-16,5,Great quality
REV-0000619,3401,1450,107246,2012-07-29,4,Solid choice
REV-0000620,3409,739,155172,2012-08-21,5,Very satisfied
REV-0000621,3410,795,155222,2012-07-25,2,Would not reorder
REV-0000622,3410,796,155222,2012-08-09,5,Very satisfied
REV-0000623,3420,609,145098,2012-08-04,5,Highly recommend
REV-0000626,3424,559,113309,2012-08-12,4,Solid choice
REV-0000627,3437,396,141043,2012-08-08,4,Solid choice
REV-0000629,3442,786,138130,2012-08-06,4,Works well
REV-0000630,3451,729,141231,2012-08-24,5,Highly recommend
REV-0000632,3479,1123,146790,2012-08-12,4,Good overall
REV-0000633,3492,1974,149316,2012-08-07,3,Mixed feelings
REV-0000635,3496,725,153028,2012-08-22,5,Great quality
REV-0000636,3497,726,153030,2012-07-24,4,Works well
REV-0000637,3500,768,147710,2012-07-31,4,Happy with purchase
REV-0000638,3501,767,147709,2012-08-16,5,Highly recommend
REV-0000641,3540,785,8600,2012-08-12,4,Solid choice
REV-0000642,3546,2252,3651,2012-08-12,5,Highly recommend
REV-0000644,3567,1927,64540,2012-07-28,4,Good overall
REV-0000645,3573,1186,50593,2012-08-15,4,Happy with purchase
REV-0000650,3588,992,63711,2012-08-22,4,Good overall
REV-0000651,3591,2384,54457,2012-07-24,3,Mixed feelings
REV-0000653,3593,964,55942,2012-08-05,3,Mixed feelings
REV-0000654,3608,573,71616,2012-08-24,5,Highly recommend
REV-0000655,3611,1927,52781,2012-08-18,4,Happy with purchase
REV-0000656,3622,786,77838,2012-07-30,5,Great quality
REV-0000657,3630,826,27857,2012-08-18,1,Poor quality
REV-0000658,3645,757,30712,2012-08-27,3,"Decent, nothing special"
REV-0000661,3657,2400,115537,2012-08-21,3,"Decent, nothing special"
REV-0000662,3665,592,103218,2012-07-27,1,Poor quality
REV-0000663,3674,2241,91486,2012-08-08,5,Highly recommend
REV-0000664,3676,467,91584,2012-08-08,4,Good overall
REV-0000665,3697,976,83650,2012-07-25,4,Good overall
REV-0000667,3701,2241,96968,2012-08-05,3,"Decent, nothing special"
REV-0000668,3704,1005,86425,2012-08-18,5,Great quality
REV-0000669,3705,1014,95126,2012-08-23,5,Very satisfied
REV-0000670,3722,2056,127772,2012-08-03,3,Average product
REV-0000672,3733,826,108200,2012-08-15,3,Average product
REV-0000673,3736,910,108483,2012-07-29,5,Highly recommend
REV-0000674,3741,1991,155030,2012-08-05,3,Mixed feelings
REV-0000675,3767,785,140609,2012-08-06,5,Very satisfied
REV-0000676,3776,726,139627,2012-08-09,5,Highly recommend
REV-0000677,3777,467,138786,2012-08-23,4,Works well
REV-0000678,3785,1000,142075,2012-08-20,4,Good overall
REV-0000679,3787,2054,132964,2012-08-01,5,Highly recommend
REV-0000681,3792,2045,134634,2012-08-14,3,Mixed feelings
REV-0000682,3799,2253,147377,2012-08-25,5,Excellent product!
REV-0000684,3840,2205,9049,2012-08-06,5,Highly recommend
REV-0000687,3862,2045,43959,2012-08-16,5,Very satisfied
REV-0000688,3871,785,67897,2012-08-25,2,Some issues
REV-0000689,3885,1006,63229,2012-07-30,5,Very satisfied
REV-0000690,3895,2373,21567,2012-08-26,4,Works well
REV-0000692,3908,1920,73173,2012-08-25,5,Very satisfied
REV-0000693,3914,488,46629,2012-08-19,3,"Decent, nothing special"
REV-0000694,3914,565,46629,2012-08-21,3,"Decent, nothing special"
REV-0000695,3917,2380,46458,2012-07-30,4,Happy with purchase
REV-0000696,3918,1942,25699,2012-08-06,5,Highly recommend
REV-0000698,3931,1061,34766,2012-08-01,5,Very satisfied
REV-0000699,3933,2054,35001,2012-07-31,5,Excellent product!
REV-0000700,3980,2380,103377,2012-08-23,4,Good overall
REV-0000705,4001,2252,118887,2012-08-19,5,Excellent product!
REV-0000706,4004,1227,119622,2012-08-15,2,Some issues
REV-0000707,4013,964,76153,2012-08-19,5,Great quality
REV-0000708,4024,758,79755,2012-08-03,1,Very disappointed
REV-0000709,4026,1926,79811,2012-08-16,3,Average product
REV-0000710,4032,2332,94349,2012-08-19,5,Highly recommend
REV-0000712,4047,1144,131791,2012-08-03,5,Very satisfied
REV-0000713,4048,1847,131850,2012-08-08,5,Excellent product!
REV-0000714,4052,550,128333,2012-08-10,2,Some issues
REV-0000715,4055,1139,128665,2012-08-03,5,Very satisfied
REV-0000716,4056,1061,128940,2012-08-02,5,Excellent product!
REV-0000718,4059,976,131495,2012-08-25,4,Good overall
REV-0000719,4065,647,107019,2012-07-29,2,Some issues
REV-0000720,4066,1182,107070,2012-07-28,4,Works well
REV-0000721,4074,785,106757,2012-08-24,3,Average product
REV-0000722,4075,786,106754,2012-08-08,5,Great quality
REV-0000723,4076,1034,87307,2012-07-27,5,Great quality
REV-0000724,4087,2280,139885,2012-08-13,3,Mixed feelings
REV-0000725,4089,1228,140834,2012-08-03,4,Works well
REV-0000726,4104,796,137447,2012-07-28,5,Great quality
REV-0000730,4135,739,68179,2012-08-27,2,Would not reorder
REV-0000731,4137,726,60451,2012-08-11,5,Excellent product!
REV-0000732,4138,725,60449,2012-08-11,5,Excellent product!
REV-0000733,4140,786,51627,2012-08-19,2,Would not reorder
REV-0000734,4146,954,20829,2012-08-11,4,Solid choice
REV-0000735,4157,964,70846,2012-08-14,1,Would not recommend
REV-0000736,4158,767,52489,2012-08-04,5,Excellent product!
REV-0000738,4166,757,73450,2012-08-18,5,Great quality
REV-0000739,4166,758,73450,2012-08-20,3,Average product
REV-0000740,4172,592,28795,2012-08-19,5,Highly recommend
REV-0000741,4178,1000,35627,2012-08-24,4,Happy with purchase
REV-0000742,4181,989,34348,2012-08-24,2,Below expectations
REV-0000743,4182,989,33591,2012-07-26,3,"Decent, nothing special"
REV-0000744,4190,596,117650,2012-08-31,5,Great quality
REV-0000745,4195,767,96830,2012-08-20,2,Would not reorder
REV-0000746,4200,795,127381,2012-08-23,5,Excellent product!
REV-0000747,4203,758,131322,2012-08-11,4,Works well
REV-0000748,4204,802,126889,2012-08-16,1,Would not recommend
REV-0000749,4208,976,154084,2012-08-17,5,Very satisfied
REV-0000750,4209,729,154116,2012-07-30,3,Mixed feelings
REV-0000751,4211,757,151521,2012-08-26,5,Very satisfied
REV-0000752,4216,910,133215,2012-08-05,5,Excellent product!
REV-0000753,4229,954,136300,2012-08-23,1,Not as described
REV-0000754,4231,895,137526,2012-08-25,1,Very disappointed
REV-0000755,4233,565,147292,2012-08-24,3,Mixed feelings
REV-0000756,4234,445,148671,2012-08-18,4,Good overall
REV-0000757,4235,443,149490,2012-08-28,2,Below expectations
REV-0000758,4241,785,58493,2012-08-24,5,Very satisfied
REV-0000759,4244,289,59250,2012-08-29,5,Very satisfied
REV-0000760,4255,2388,57152,2012-08-11,2,Below expectations
REV-0000761,4257,826,57422,2012-08-12,3,"Decent, nothing special"
REV-0000762,4262,2056,41675,2012-08-21,5,Very satisfied
REV-0000764,4267,992,42162,2012-08-12,3,Mixed feelings
REV-0000765,4270,2263,42588,2012-08-21,5,Great quality
REV-0000766,4277,1188,12900,2012-07-31,5,Great quality
REV-0000767,4278,1086,12935,2012-08-15,2,Some issues
REV-0000769,4296,512,16366,2012-08-23,4,Good overall
REV-0000770,4298,647,9507,2012-07-30,5,Highly recommend
REV-0000772,4301,726,1908,2012-08-22,5,Great quality
REV-0000774,4310,1847,8270,2012-08-13,4,Good overall
REV-0000776,4313,785,3770,2012-08-03,5,Highly recommend
REV-0000777,4320,726,43485,2012-08-11,4,Solid choice
REV-0000778,4321,2252,43650,2012-08-01,2,Below expectations
REV-0000779,4322,681,43818,2012-08-24,3,"Decent, nothing special"
REV-0000780,4327,816,65847,2012-08-05,5,Great quality
REV-0000781,4338,2050,64567,2012-08-15,5,Highly recommend
REV-0000782,4345,1230,60362,2012-08-18,5,Very satisfied
REV-0000784,4348,1937,51529,2012-08-04,3,"Decent, nothing special"
REV-0000785,4354,1114,61818,2012-08-19,3,"Decent, nothing special"
REV-0000786,4357,2074,21319,2012-08-29,5,Great quality
REV-0000788,4376,767,75623,2012-09-01,4,Happy with purchase
REV-0000790,4383,2254,99123,2012-08-07,3,Mixed feelings
REV-0000791,4383,2255,99123,2012-08-06,3,Average product
REV-0000793,4404,1909,28046,2012-07-29,3,"Decent, nothing special"
REV-0000794,4405,2388,28085,2012-08-28,1,Poor quality
REV-0000795,4417,786,34766,2012-08-17,5,Excellent product!
REV-0000796,4431,1963,36444,2012-08-19,5,Great quality
REV-0000797,4435,964,30116,2012-08-08,4,Works well
REV-0000798,4438,2352,30830,2012-08-19,5,Highly recommend
REV-0000799,4439,826,30988,2012-08-10,4,Happy with purchase
REV-0000800,4445,1086,84639,2012-08-01,5,Great quality
REV-0000802,4447,1000,115499,2012-08-24,3,Mixed feelings
REV-0000803,4449,786,115533,2012-08-14,4,Solid choice
REV-0000805,4469,596,117920,2012-08-16,5,Great quality
REV-0000806,4475,1818,118851,2012-08-10,5,Excellent product!
REV-0000807,4479,2400,46733,2012-08-16,5,Great quality
REV-0000808,4480,2374,83021,2012-08-11,5,Highly recommend
REV-0000809,4501,1114,128904,2012-08-06,3,"Decent, nothing special"
REV-0000810,4511,1040,107806,2012-08-20,4,Works well
REV-0000811,4514,1435,155678,2012-08-18,4,Solid choice
REV-0000812,4518,1061,155964,2012-08-07,5,Excellent product!
REV-0000814,4523,768,154115,2012-08-30,5,Highly recommend
REV-0000815,4524,2400,154167,2012-08-21,4,Solid choice
REV-0000817,4528,1490,151695,2012-08-05,2,Below expectations
REV-0000819,4532,726,143189,2012-08-26,2,Would not reorder
REV-0000820,4533,2045,144639,2012-08-07,4,Good overall
REV-0000821,4535,787,152081,2012-08-04,4,Solid choice
REV-0000822,4541,2071,140458,2012-08-19,5,Very satisfied
REV-0000823,4546,631,138500,2012-08-13,2,Below expectations
REV-0000824,4547,725,138552,2012-07-30,3,Mixed feelings
REV-0000825,4548,785,138742,2012-08-06,5,Very satisfied
REV-0000826,4548,786,138742,2012-08-29,5,Excellent product!
REV-0000827,4553,2262,141309,2012-08-16,5,Great quality
REV-0000828,4553,2263,141309,2012-08-12,5,Very satisfied
REV-0000829,4554,574,141394,2012-08-20,5,Highly recommend
REV-0000830,4558,726,141709,2012-08-26,4,Happy with purchase
REV-0000831,4564,1120,132717,2012-08-10,5,Great quality
REV-0000832,4580,2262,147411,2012-08-03,4,Good overall
REV-0000833,4588,726,148435,2012-08-19,4,Works well
REV-0000835,4600,1106,149857,2012-08-09,5,Excellent product!
REV-0000836,4612,1228,49235,2012-08-20,3,Average product
REV-0000837,4614,1086,56401,2012-08-26,1,Would not recommend
REV-0000838,4617,1186,57252,2012-08-24,5,Very satisfied
REV-0000839,4619,484,41525,2012-08-26,5,Excellent product!
REV-0000841,4634,2053,13737,2012-08-18,4,Happy with purchase
REV-0000842,4639,2145,10036,2012-08-14,4,Happy with purchase
REV-0000843,4648,976,6169,2012-08-16,5,Great quality
REV-0000845,4662,681,44052,2012-08-25,5,Very satisfied
REV-0000847,4687,1045,72519,2012-08-31,2,Would not reorder
REV-0000852,4703,967,20775,2012-08-22,4,Good overall
REV-0000853,4712,2071,70719,2012-08-17,5,Very satisfied
REV-0000855,4716,964,53189,2012-07-29,4,Good overall
REV-0000856,4730,725,45829,2012-08-22,5,Excellent product!
REV-0000857,4733,739,46148,2012-08-16,5,Excellent product!
REV-0000858,4736,1045,78041,2012-08-07,2,Would not reorder
REV-0000859,4738,757,25847,2012-08-19,3,Mixed feelings
REV-0000860,4744,1962,28225,2012-08-11,4,Solid choice
REV-0000861,4749,467,25258,2012-08-08,1,Would not recommend
REV-0000863,4759,826,113548,2012-08-13,5,Very satisfied
REV-0000864,4765,1186,36121,2012-08-29,3,Average product
REV-0000865,4766,734,34184,2012-08-02,5,Highly recommend
REV-0000866,4776,910,30108,2012-08-17,4,Good overall
REV-0000867,4812,1210,156425,2012-08-14,5,Very satisfied
REV-0000868,4814,1859,117609,2012-08-13,4,Happy with purchase
REV-0000870,4820,770,121024,2012-08-17,3,"Decent, nothing special"
REV-0000871,4829,910,86654,2012-08-10,2,Below expectations
REV-0000872,4836,1435,92382,2012-08-16,5,Very satisfied
REV-0000873,4845,1836,132138,2012-08-28,5,Great quality
REV-0000874,4852,2204,106756,2012-08-29,3,"Decent, nothing special"
REV-0000875,4857,2250,154953,2012-08-08,3,Mixed feelings
REV-0000876,4861,2240,151691,2012-08-08,4,Works well
REV-0000877,4862,1215,143774,2012-08-05,5,Very satisfied
REV-0000878,4877,1449,141432,2012-08-16,3,"Decent, nothing special"
REV-0000879,4879,785,141811,2012-08-14,4,Works well
REV-0000880,4881,2400,132830,2012-08-28,2,Below expectations
REV-0000881,4896,2204,147615,2012-08-09,5,Excellent product!
REV-0000882,4898,730,148770,2012-08-11,2,Would not reorder
REV-0000889,4933,2352,15334,2012-08-14,5,Highly recommend
REV-0000890,4936,976,16335,2012-08-18,4,Happy with purchase
REV-0000891,4941,475,173,2012-08-31,4,Works well
REV-0000893,4947,1934,603,2012-08-18,4,Happy with purchase
REV-0000894,4947,1935,603,2012-08-18,5,Very satisfied
REV-0000896,4961,967,65354,2012-08-09,4,Works well
REV-0000898,4978,910,50032,2012-08-01,2,Some issues
REV-0000899,4981,1975,50254,2012-08-29,5,Great quality
REV-0000900,4984,2284,50483,2012-08-24,5,Very satisfied
REV-0000903,5002,573,63819,2012-08-12,5,Excellent product!
REV-0000904,5004,2056,54079,2012-08-09,4,Good overall
REV-0000905,5008,1934,54840,2012-08-19,4,Good overall
REV-0000906,5009,1975,54924,2012-08-21,2,Some issues
REV-0000909,5024,671,22790,2012-08-16,1,Very disappointed
REV-0000910,5027,2012,53125,2012-08-07,4,Works well
REV-0000912,5044,606,25607,2012-08-21,5,Highly recommend
REV-0000914,5063,1426,34113,2012-08-14,2,Some issues
REV-0000915,5064,631,78294,2012-09-03,4,Solid choice
REV-0000916,5068,1047,29694,2012-08-14,4,Works well
REV-0000917,5069,967,29762,2012-08-11,4,Good overall
REV-0000919,5097,671,103449,2012-08-25,3,Mixed feelings
REV-0000921,5114,691,121728,2012-08-19,5,Great quality
REV-0000923,5119,758,120733,2012-08-12,3,Average product
REV-0000925,5131,2332,95192,2012-08-14,4,Happy with purchase
REV-0000926,5137,1926,97626,2012-08-29,4,Good overall
REV-0000927,5141,937,127225,2012-08-03,5,Highly recommend
REV-0000928,5146,2255,131935,2012-08-30,5,Great quality
REV-0000930,5154,758,130744,2012-08-15,2,Would not reorder
REV-0000931,5155,757,130847,2012-08-20,3,Mixed feelings
REV-0000932,5158,2056,146540,2012-08-22,5,Highly recommend
REV-0000936,5184,2250,140275,2012-08-06,3,Mixed feelings
REV-0000937,5208,753,133727,2012-08-05,2,Below expectations
REV-0000938,5213,1962,135086,2012-08-22,4,Works well
REV-0000939,5215,635,136001,2012-08-18,3,Mixed feelings
REV-0000940,5223,802,147491,2012-07-29,5,Very satisfied
REV-0000943,5238,966,150034,2012-08-04,4,Happy with purchase
REV-0000945,5254,681,56439,2012-08-14,5,Excellent product!
REV-0000948,5266,604,43003,2012-08-31,2,Below expectations
REV-0000949,5267,485,8731,2012-08-22,4,Happy with purchase
REV-0000950,5275,2050,15000,2012-08-16,4,Good overall
REV-0000951,5310,2045,39477,2012-08-16,5,Excellent product!
REV-0000952,5313,1006,51191,2012-08-05,2,Some issues
REV-0000955,5327,1927,72582,2012-08-03,4,Happy with purchase
REV-0000957,5346,2327,25968,2012-08-09,3,"Decent, nothing special"
REV-0000958,5347,976,23928,2012-09-04,1,Would not recommend
REV-0000959,5353,770,24428,2012-08-07,4,Happy with purchase
REV-0000960,5356,730,24512,2012-09-03,4,Happy with purchase
REV-0000961,5358,915,24721,2012-08-19,4,Solid choice
REV-0000962,5364,2252,34199,2012-08-14,5,Highly recommend
REV-0000963,5364,2253,34199,2012-08-15,1,Not as described
REV-0000964,5373,596,32069,2012-09-03,5,Excellent product!
REV-0000965,5378,826,112443,2012-08-25,4,Works well
REV-0000967,5389,786,105201,2012-08-12,3,"Decent, nothing special"
REV-0000968,5391,2016,105262,2012-08-17,4,Solid choice
REV-0000969,5398,573,89751,2012-08-27,3,"Decent, nothing special"
REV-0000970,5403,2400,117570,2012-08-16,3,Mixed feelings
REV-0000971,5410,596,118539,2012-08-12,2,Below expectations
REV-0000972,5415,757,121448,2012-08-23,3,"Decent, nothing special"
REV-0000973,5417,2255,122213,2012-08-19,5,Very satisfied
REV-0000974,5420,967,83014,2012-08-19,5,Great quality
REV-0000975,5420,1047,83014,2012-09-06,3,Mixed feelings
REV-0000976,5430,910,99951,2012-08-31,4,Works well
REV-0000977,5432,964,100686,2012-08-09,3,Average product
REV-0000978,5438,725,78884,2012-09-01,1,Not as described
REV-0000979,5439,992,80230,2012-08-19,5,Great quality
REV-0000980,5450,725,93259,2012-08-09,4,Works well
REV-0000981,5454,967,124311,2012-08-12,1,Not as described
REV-0000982,5457,725,122968,2012-08-26,1,Would not recommend
REV-0000983,5457,726,122968,2012-08-21,4,Works well
REV-0000984,5463,976,128332,2012-08-08,4,Happy with purchase
REV-0000985,5466,940,129099,2012-08-06,5,Very satisfied
REV-0000986,5470,1085,131552,2012-08-13,2,Would not reorder
REV-0000987,5472,954,130634,2012-08-12,3,"Decent, nothing special"
REV-0000988,5481,94,108288,2012-08-07,5,Excellent product!
REV-0000989,5484,1227,108633,2012-08-26,2,Would not reorder
REV-0000991,5496,1091,144290,2012-08-04,5,Highly recommend
REV-0000992,5501,2241,144602,2012-08-04,2,Below expectations
REV-0000993,5503,734,152207,2012-08-16,5,Very satisfied
REV-0000995,5514,1909,137579,2012-08-25,4,Solid choice
REV-0000997,5530,31,133854,2012-07-30,4,Happy with purchase
REV-0000999,5539,713,135692,2012-08-05,5,Highly recommend
REV-0001000,5539,714,135692,2012-08-19,1,Very disappointed
REV-0001001,5547,1975,136842,2012-08-13,2,Some issues
REV-0001002,5550,729,146840,2012-08-08,5,Great quality
REV-0001003,5557,964,151074,2012-08-20,4,Good overall
REV-0001004,5562,631,148650,2012-08-10,5,Highly recommend
REV-0001006,5567,989,149831,2012-08-27,5,Excellent product!
REV-0001007,5568,915,153590,2012-08-13,3,Mixed feelings
REV-0001008,5588,739,41203,2012-08-23,5,Excellent product!
REV-0001009,5597,1173,10840,2012-08-03,3,Average product
REV-0001010,5599,508,14790,2012-08-10,5,Great quality
REV-0001011,5602,1934,9160,2012-08-20,5,Very satisfied
REV-0001012,5605,767,10257,2012-08-29,5,Very satisfied
REV-0001013,5605,768,10257,2012-08-25,5,Great quality
REV-0001014,5607,767,1552,2012-08-10,3,Mixed feelings
REV-0001015,5623,2053,64456,2012-08-29,1,Not as described
REV-0001017,5630,1006,44856,2012-08-11,4,Good overall
REV-0001018,5640,574,38727,2012-08-04,4,Good overall
REV-0001019,5646,966,60751,2012-08-19,4,Works well
REV-0001020,5656,785,53784,2012-08-17,3,"Decent, nothing special"
REV-0001021,5659,1114,54311,2012-08-12,5,Very satisfied
REV-0001022,5661,964,54562,2012-08-10,5,Very satisfied
REV-0001024,5672,1062,23274,2012-08-19,5,Great quality
REV-0001027,5684,910,18218,2012-08-13,5,Excellent product!
REV-0001029,5692,915,19216,2012-08-02,1,Would not recommend
REV-0001030,5695,964,22951,2012-08-23,5,Highly recommend
REV-0001031,5696,1920,23144,2012-08-07,4,Good overall
REV-0001032,5703,910,74151,2012-08-28,3,Mixed feelings
REV-0001033,5706,730,75827,2012-08-27,4,Solid choice
REV-0001035,5730,964,34927,2012-08-25,5,Excellent product!
REV-0001036,5738,445,30530,2012-08-10,4,Works well
REV-0001038,5740,2254,31166,2012-08-10,5,Great quality
REV-0001039,5743,1201,32196,2012-08-05,5,Excellent product!
REV-0001040,5744,1818,33294,2012-08-24,5,Very satisfied
REV-0001041,5749,510,85117,2012-08-22,5,Excellent product!
REV-0001042,5757,2400,116027,2012-08-09,5,Great quality
REV-0001043,5758,990,117004,2012-08-19,5,Excellent product!
REV-0001044,5762,396,103301,2012-08-03,4,Works well
REV-0001045,5763,396,103302,2012-08-13,5,Very satisfied
REV-0001046,5769,2373,111245,2012-08-11,5,Excellent product!
REV-0001047,5774,768,88938,2012-08-19,5,Highly recommend
REV-0001048,5785,981,119103,2012-09-03,5,Highly recommend
