snapshot_date,product_id,stock_on_hand,units_received,units_sold,stockout_days,days_of_supply,fill_rate,stockout_flag,overstock_flag,reorder_flag,sell_through_rate,product_name,category,segment,year,month
2021-07-31,8,95,4,4,2,712.5,0.9333,1,1,0,0.0404,DragonWear MA-08,Casual,All-weather,2021,7
2021-08-31,8,95,8,8,2,356.2,0.9333,1,1,0,0.0777,DragonWear MA-08,Casual,All-weather,2021,8
2021-10-31,8,95,4,4,2,712.5,0.9333,1,1,0,0.0404,DragonWear MA-08,Casual,All-weather,2021,10
2021-11-30,8,95,3,3,2,950.0,0.9333,1,1,0,0.0306,DragonWear MA-08,Casual,All-weather,2021,11
2021-12-31,8,95,3,3,2,950.0,0.9333,1,1,0,0.0306,DragonWear MA-08,Casual,All-weather,2021,12
2022-01-31,8,95,3,3,0,950.0,1.0,0,1,0,0.0306,DragonWear MA-08,Casual,All-weather,2022,1
2022-02-28,8,95,4,4,0,712.5,1.0,0,1,0,0.0404,DragonWear MA-08,Casual,All-weather,2022,2
2022-03-31,8,96,8,7,1,411.4,0.9667,1,1,0,0.068,DragonWear MA-08,Casual,All-weather,2022,3
2022-04-30,8,98,9,7,1,420.0,0.9667,1,1,0,0.0667,DragonWear MA-08,Casual,All-weather,2022,4
2022-05-31,8,99,11,10,1,297.0,0.9667,1,1,0,0.0917,DragonWear MA-08,Casual,All-weather,2022,5
2022-06-30,8,101,12,10,2,303.0,0.9333,1,1,0,0.0901,DragonWear MA-08,Casual,All-weather,2022,6
2022-07-31,8,101,5,5,0,606.0,1.0,0,1,0,0.0472,DragonWear MA-08,Casual,All-weather,2022,7
2022-08-31,8,101,5,5,2,606.0,0.9333,1,1,0,0.0472,DragonWear MA-08,Casual,All-weather,2022,8
2022-09-30,8,101,2,2,1,1515.0,0.9667,1,1,0,0.0194,DragonWear MA-08,Casual,All-weather,2022,9
2022-11-30,8,101,1,1,2,3030.0,0.9333,1,1,0,0.0098,DragonWear MA-08,Casual,All-weather,2022,11
2022-12-31,8,101,1,1,2,3030.0,0.9333,1,1,0,0.0098,DragonWear MA-08,Casual,All-weather,2022,12
2018-08-31,9,19,7,6,1,95.0,0.9667,1,1,0,0.24,DragonWear MA-09,Casual,All-weather,2018,8
2018-09-30,9,21,21,19,1,33.2,0.9667,1,0,0,0.475,DragonWear MA-09,Casual,All-weather,2018,9
2018-10-31,9,26,29,24,3,32.5,0.9,1,0,0,0.48,DragonWear MA-09,Casual,All-weather,2018,10
2018-11-30,9,27,6,5,1,162.0,0.9667,1,1,0,0.1562,DragonWear MA-09,Casual,All-weather,2018,11
2018-12-31,9,27,6,6,2,135.0,0.9333,1,1,0,0.1818,DragonWear MA-09,Casual,All-weather,2018,12
2019-01-31,9,29,11,9,0,96.7,1.0,0,1,0,0.2368,DragonWear MA-09,Casual,All-weather,2019,1
2019-02-28,9,31,10,8,2,116.2,0.9333,1,1,0,0.2051,DragonWear MA-09,Casual,All-weather,2019,2
2019-03-31,9,32,12,11,1,87.3,0.9667,1,0,0,0.2558,DragonWear MA-09,Casual,All-weather,2019,3
2019-04-30,9,35,16,13,1,80.8,0.9667,1,0,0,0.2708,DragonWear MA-09,Casual,All-weather,2019,4
2019-05-31,9,36,13,12,0,90.0,1.0,0,0,0,0.25,DragonWear MA-09,Casual,All-weather,2019,5
2019-06-30,9,39,16,13,2,90.0,0.9333,1,0,0,0.25,DragonWear MA-09,Casual,All-weather,2019,6
2019-07-31,9,42,19,16,0,78.8,1.0,0,0,0,0.2759,DragonWear MA-09,Casual,All-weather,2019,7
2019-08-31,9,43,7,6,0,215.0,1.0,0,1,0,0.1224,DragonWear MA-09,Casual,All-weather,2019,8
2019-09-30,9,49,28,22,0,66.8,1.0,0,0,0,0.3099,DragonWear MA-09,Casual,All-weather,2019,9
2019-10-31,9,50,9,8,0,187.5,1.0,0,1,0,0.1379,DragonWear MA-09,Casual,All-weather,2019,10
2019-11-30,9,51,7,6,2,255.0,0.9333,1,1,0,0.1053,DragonWear MA-09,Casual,All-weather,2019,11
2019-12-31,9,51,4,4,2,382.5,0.9333,1,1,0,0.0727,DragonWear MA-09,Casual,All-weather,2019,12
2020-01-31,9,51,2,2,1,765.0,0.9667,1,1,0,0.0377,DragonWear MA-09,Casual,All-weather,2020,1
2020-02-29,9,51,4,4,0,382.5,1.0,0,1,0,0.0727,DragonWear MA-09,Casual,All-weather,2020,2
2020-03-31,9,51,3,3,1,510.0,0.9667,1,1,0,0.0556,DragonWear MA-09,Casual,All-weather,2020,3
2020-04-30,9,53,13,11,0,144.5,1.0,0,1,0,0.1719,DragonWear MA-09,Casual,All-weather,2020,4
2020-05-31,9,55,15,13,0,126.9,1.0,0,1,0,0.1912,DragonWear MA-09,Casual,All-weather,2020,5
2020-06-30,9,55,3,3,0,550.0,1.0,0,1,0,0.0517,DragonWear MA-09,Casual,All-weather,2020,6
2020-07-31,9,56,14,13,1,129.2,0.9667,1,1,0,0.1884,DragonWear MA-09,Casual,All-weather,2020,7
2020-08-31,9,57,9,8,1,213.8,0.9667,1,1,0,0.1231,DragonWear MA-09,Casual,All-weather,2020,8
2020-09-30,9,57,6,6,1,285.0,0.9667,1,1,0,0.0952,DragonWear MA-09,Casual,All-weather,2020,9
2020-10-31,9,58,6,5,0,348.0,1.0,0,1,0,0.0794,DragonWear MA-09,Casual,All-weather,2020,10
2020-11-30,9,58,6,6,0,290.0,1.0,0,1,0,0.0938,DragonWear MA-09,Casual,All-weather,2020,11
2020-12-31,9,58,3,3,1,580.0,0.9667,1,1,0,0.0492,DragonWear MA-09,Casual,All-weather,2020,12
2021-01-31,9,58,6,6,0,290.0,1.0,0,1,0,0.0938,DragonWear MA-09,Casual,All-weather,2021,1
2021-02-28,9,60,11,9,1,200.0,0.9667,1,1,0,0.1304,DragonWear MA-09,Casual,All-weather,2021,2
2021-03-31,9,62,13,11,0,169.1,1.0,0,1,0,0.1507,DragonWear MA-09,Casual,All-weather,2021,3
2021-04-30,9,65,17,14,1,139.3,0.9667,1,1,0,0.1772,DragonWear MA-09,Casual,All-weather,2021,4
2021-05-31,9,66,13,12,0,165.0,1.0,0,1,0,0.1538,DragonWear MA-09,Casual,All-weather,2021,5
2021-06-30,9,67,12,11,0,182.7,1.0,0,1,0,0.141,DragonWear MA-09,Casual,All-weather,2021,6
2021-07-31,9,67,1,1,2,2010.0,0.9333,1,1,0,0.0147,DragonWear MA-09,Casual,All-weather,2021,7
2021-08-31,9,69,10,8,1,258.8,0.9667,1,1,0,0.1039,DragonWear MA-09,Casual,All-weather,2021,8
2021-09-30,9,69,3,3,2,690.0,0.9333,1,1,0,0.0417,DragonWear MA-09,Casual,All-weather,2021,9
2021-10-31,9,69,5,5,0,414.0,1.0,0,1,0,0.0676,DragonWear MA-09,Casual,All-weather,2021,10
2021-11-30,9,69,4,4,2,517.5,0.9333,1,1,0,0.0548,DragonWear MA-09,Casual,All-weather,2021,11
2021-12-31,9,69,4,4,2,517.5,0.9333,1,1,0,0.0548,DragonWear MA-09,Casual,All-weather,2021,12
2022-01-31,9,70,6,5,1,420.0,0.9667,1,1,0,0.0667,DragonWear MA-09,Casual,All-weather,2022,1
2022-02-28,9,72,9,7,1,308.6,0.9667,1,1,0,0.0886,DragonWear MA-09,Casual,All-weather,2022,2
2022-03-31,9,73,9,8,0,273.8,1.0,0,1,0,0.0988,DragonWear MA-09,Casual,All-weather,2022,3
2022-04-30,9,75,13,11,2,204.5,0.9333,1,1,0,0.1279,DragonWear MA-09,Casual,All-weather,2022,4
2022-05-31,9,76,13,12,0,190.0,1.0,0,1,0,0.1364,DragonWear MA-09,Casual,All-weather,2022,5
2022-06-30,9,79,17,14,2,169.3,0.9333,1,1,0,0.1505,DragonWear MA-09,Casual,All-weather,2022,6
2022-07-31,9,79,3,3,2,790.0,0.9333,1,1,0,0.0366,DragonWear MA-09,Casual,All-weather,2022,7
2022-08-31,9,81,10,8,0,303.8,1.0,0,1,0,0.0899,DragonWear MA-09,Casual,All-weather,2022,8
2022-09-30,9,82,9,8,0,307.5,1.0,0,1,0,0.0889,DragonWear MA-09,Casual,All-weather,2022,9
2022-10-31,9,82,4,4,2,615.0,0.9333,1,1,0,0.0465,DragonWear MA-09,Casual,All-weather,2022,10
2022-11-30,9,82,5,5,0,492.0,1.0,0,1,0,0.0575,DragonWear MA-09,Casual,All-weather,2022,11
2022-12-31,9,83,7,6,1,415.0,0.9667,1,1,0,0.0674,DragonWear MA-09,Casual,All-weather,2022,12
2012-10-31,10,3,1,1,0,90.0,1.0,0,0,0,0.25,DragonWear MA-10,Casual,All-weather,2012,10
2013-01-31,10,3,2,2,0,45.0,1.0,0,0,0,0.4,DragonWear MA-10,Casual,All-weather,2013,1
2013-02-28,10,4,7,6,3,20.0,0.9,1,0,0,0.6,DragonWear MA-10,Casual,All-weather,2013,2
2013-03-31,10,4,5,5,1,24.0,0.9667,1,0,0,0.5556,DragonWear MA-10,Casual,All-weather,2013,3
2013-04-30,10,4,3,3,1,40.0,0.9667,1,0,0,0.4286,DragonWear MA-10,Casual,All-weather,2013,4
2013-05-31,10,4,2,2,2,60.0,0.9333,1,0,0,0.3333,DragonWear MA-10,Casual,All-weather,2013,5
2013-06-30,10,4,1,1,2,120.0,0.9333,1,1,0,0.2,DragonWear MA-10,Casual,All-weather,2013,6
2013-10-31,10,4,1,1,2,120.0,0.9333,1,1,0,0.2,DragonWear MA-10,Casual,All-weather,2013,10
2014-01-31,11,3,1,1,2,90.0,0.9333,1,0,0,0.25,DragonWear MA-11,Casual,All-weather,2014,1
2019-02-28,12,3,1,1,2,90.0,0.9333,1,0,0,0.25,DragonWear MA-12,Casual,All-weather,2019,2
2019-03-31,12,3,2,2,0,45.0,1.0,0,0,0,0.4,DragonWear MA-12,Casual,All-weather,2019,3
2019-04-30,12,3,2,2,0,45.0,1.0,0,0,0,0.4,DragonWear MA-12,Casual,All-weather,2019,4
2019-05-31,12,3,1,1,2,90.0,0.9333,1,0,0,0.25,DragonWear MA-12,Casual,All-weather,2019,5
2019-07-31,12,3,2,2,1,45.0,0.9667,1,0,0,0.4,DragonWear MA-12,Casual,All-weather,2019,7
2019-09-30,12,3,1,1,2,90.0,0.9333,1,0,0,0.25,DragonWear MA-12,Casual,All-weather,2019,9
2019-10-31,12,3,1,1,1,90.0,0.9667,1,0,0,0.25,DragonWear MA-12,Casual,All-weather,2019,10
2019-11-30,12,3,1,1,0,90.0,1.0,0,0,0,0.25,DragonWear MA-12,Casual,All-weather,2019,11
2020-01-31,12,3,1,1,0,90.0,1.0,0,0,0,0.25,DragonWear MA-12,Casual,All-weather,2020,1
2020-12-31,12,3,1,1,1,90.0,0.9667,1,0,0,0.25,DragonWear MA-12,Casual,All-weather,2020,12
2021-02-28,12,3,1,1,2,90.0,0.9333,1,0,0,0.25,DragonWear MA-12,Casual,All-weather,2021,2
2021-04-30,12,3,1,1,2,90.0,0.9333,1,0,0,0.25,DragonWear MA-12,Casual,All-weather,2021,4
2021-05-31,12,3,1,1,2,90.0,0.9333,1,0,0,0.25,DragonWear MA-12,Casual,All-weather,2021,5
2021-06-30,12,3,1,1,1,90.0,0.9667,1,0,0,0.25,DragonWear MA-12,Casual,All-weather,2021,6
2021-08-31,12,3,1,1,2,90.0,0.9333,1,0,0,0.25,DragonWear MA-12,Casual,All-weather,2021,8
2021-09-30,12,3,4,4,1,22.5,0.9667,1,0,0,0.5714,DragonWear MA-12,Casual,All-weather,2021,9
2022-08-31,12,3,1,1,1,90.0,0.9667,1,0,0,0.25,DragonWear MA-12,Casual,All-weather,2022,8
2019-02-28,13,3,1,1,1,90.0,0.9667,1,0,0,0.25,DragonWear MA-13,Casual,All-weather,2019,2
2019-03-31,13,3,1,1,2,90.0,0.9333,1,0,0,0.25,DragonWear MA-13,Casual,All-weather,2019,3
2019-04-30,13,4,7,6,3,20.0,0.9,1,0,0,0.6,DragonWear MA-13,Casual,All-weather,2019,4
2019-05-31,13,4,3,3,0,40.0,1.0,0,0,0,0.4286,DragonWear MA-13,Casual,All-weather,2019,5
2019-06-30,13,4,2,2,2,60.0,0.9333,1,0,0,0.3333,DragonWear MA-13,Casual,All-weather,2019,6
2019-07-31,13,4,2,2,1,60.0,0.9667,1,0,0,0.3333,DragonWear MA-13,Casual,All-weather,2019,7
2019-08-31,13,4,1,1,2,120.0,0.9333,1,1,0,0.2,DragonWear MA-13,Casual,All-weather,2019,8
2019-10-31,13,4,2,2,2,60.0,0.9333,1,0,0,0.3333,DragonWear MA-13,Casual,All-weather,2019,10
2019-12-31,13,4,3,3,2,40.0,0.9333,1,0,0,0.4286,DragonWear MA-13,Casual,All-weather,2019,12
2020-02-29,13,4,3,3,0,40.0,1.0,0,0,0,0.4286,DragonWear MA-13,Casual,All-weather,2020,2
2020-03-31,13,4,1,1,0,120.0,1.0,0,1,0,0.2,DragonWear MA-13,Casual,All-weather,2020,3
2020-04-30,13,4,2,2,2,60.0,0.9333,1,0,0,0.3333,DragonWear MA-13,Casual,All-weather,2020,4
2020-05-31,13,4,3,3,1,40.0,0.9667,1,0,0,0.4286,DragonWear MA-13,Casual,All-weather,2020,5
2020-06-30,13,4,3,3,1,40.0,0.9667,1,0,0,0.4286,DragonWear MA-13,Casual,All-weather,2020,6
2020-07-31,13,4,1,1,1,120.0,0.9667,1,1,0,0.2,DragonWear MA-13,Casual,All-weather,2020,7
2020-08-31,13,4,1,1,1,120.0,0.9667,1,1,0,0.2,DragonWear MA-13,Casual,All-weather,2020,8
2020-11-30,13,4,2,2,0,60.0,1.0,0,0,0,0.3333,DragonWear MA-13,Casual,All-weather,2020,11
2020-12-31,13,4,2,2,1,60.0,0.9667,1,0,0,0.3333,DragonWear MA-13,Casual,All-weather,2020,12
2021-02-28,13,4,1,1,2,120.0,0.9333,1,1,0,0.2,DragonWear MA-13,Casual,All-weather,2021,2
2021-04-30,13,4,1,1,1,120.0,0.9667,1,1,0,0.2,DragonWear MA-13,Casual,All-weather,2021,4
2021-05-31,13,4,2,2,2,60.0,0.9333,1,0,0,0.3333,DragonWear MA-13,Casual,All-weather,2021,5
2021-07-31,13,4,1,1,0,120.0,1.0,0,1,0,0.2,DragonWear MA-13,Casual,All-weather,2021,7
2021-08-31,13,4,1,1,2,120.0,0.9333,1,1,0,0.2,DragonWear MA-13,Casual,All-weather,2021,8
2021-09-30,13,4,1,1,2,120.0,0.9333,1,1,0,0.2,DragonWear MA-13,Casual,All-weather,2021,9
2021-12-31,13,5,9,8,4,18.8,0.8667,1,0,0,0.6154,DragonWear MA-13,Casual,All-weather,2021,12
2022-03-31,13,5,3,3,1,50.0,0.9667,1,0,0,0.375,DragonWear MA-13,Casual,All-weather,2022,3
2022-04-30,13,5,2,2,2,75.0,0.9333,1,0,0,0.2857,DragonWear MA-13,Casual,All-weather,2022,4
2022-08-31,13,5,1,1,0,150.0,1.0,0,1,0,0.1667,DragonWear MA-13,Casual,All-weather,2022,8
2022-09-30,13,5,1,1,1,150.0,0.9667,1,1,0,0.1667,DragonWear MA-13,Casual,All-weather,2022,9
2022-10-31,13,5,1,1,1,150.0,0.9667,1,1,0,0.1667,DragonWear MA-13,Casual,All-weather,2022,10
2022-11-30,13,5,1,1,1,150.0,0.9667,1,1,0,0.1667,DragonWear MA-13,Casual,All-weather,2022,11
2019-01-31,14,3,1,1,0,90.0,1.0,0,0,0,0.25,DragonWear MA-14,Casual,All-weather,2019,1
2019-03-31,14,3,3,3,2,30.0,0.9333,1,0,0,0.5,DragonWear MA-14,Casual,All-weather,2019,3
2019-04-30,14,3,2,2,0,45.0,1.0,0,0,0,0.4,DragonWear MA-14,Casual,All-weather,2019,4
2019-05-31,14,3,1,1,0,90.0,1.0,0,0,0,0.25,DragonWear MA-14,Casual,All-weather,2019,5
2019-06-30,14,3,1,1,2,90.0,0.9333,1,0,0,0.25,DragonWear MA-14,Casual,All-weather,2019,6
2019-07-31,14,3,2,2,0,45.0,1.0,0,0,0,0.4,DragonWear MA-14,Casual,All-weather,2019,7
2019-08-31,14,3,2,2,1,45.0,0.9667,1,0,0,0.4,DragonWear MA-14,Casual,All-weather,2019,8
2019-09-30,14,3,3,3,0,30.0,1.0,0,0,0,0.5,DragonWear MA-14,Casual,All-weather,2019,9
2019-11-30,14,3,1,1,0,90.0,1.0,0,0,0,0.25,DragonWear MA-14,Casual,All-weather,2019,11
2020-01-31,14,3,1,1,1,90.0,0.9667,1,0,0,0.25,DragonWear MA-14,Casual,All-weather,2020,1
2020-02-29,14,3,3,3,1,30.0,0.9667,1,0,0,0.5,DragonWear MA-14,Casual,All-weather,2020,2
2020-03-31,14,3,1,1,1,90.0,0.9667,1,0,0,0.25,DragonWear MA-14,Casual,All-weather,2020,3
2020-04-30,14,3,1,1,2,90.0,0.9333,1,0,0,0.25,DragonWear MA-14,Casual,All-weather,2020,4
2020-09-30,14,3,1,1,1,90.0,0.9667,1,0,0,0.25,DragonWear MA-14,Casual,All-weather,2020,9
2021-04-30,14,3,1,1,1,90.0,0.9667,1,0,0,0.25,DragonWear MA-14,Casual,All-weather,2021,4
2021-05-31,14,3,2,2,1,45.0,0.9667,1,0,0,0.4,DragonWear MA-14,Casual,All-weather,2021,5
2021-06-30,14,3,1,1,0,90.0,1.0,0,0,0,0.25,DragonWear MA-14,Casual,All-weather,2021,6
2021-03-31,15,3,1,1,2,90.0,0.9333,1,0,0,0.25,DragonWear MA-15,Casual,All-weather,2021,3
2021-05-31,15,3,1,1,0,90.0,1.0,0,0,0,0.25,DragonWear MA-15,Casual,All-weather,2021,5
2021-06-30,15,3,4,4,1,22.5,0.9667,1,0,0,0.5714,DragonWear MA-15,Casual,All-weather,2021,6
2021-07-31,15,4,5,4,1,30.0,0.9667,1,0,0,0.5,DragonWear MA-15,Casual,All-weather,2021,7
2021-08-31,15,4,4,4,1,30.0,0.9667,1,0,0,0.5,DragonWear MA-15,Casual,All-weather,2021,8
2021-09-30,15,4,4,4,0,30.0,1.0,0,0,0,0.5,DragonWear MA-15,Casual,All-weather,2021,9
2021-12-31,15,4,2,2,2,60.0,0.9333,1,0,0,0.3333,DragonWear MA-15,Casual,All-weather,2021,12
2022-02-28,15,4,1,1,1,120.0,0.9667,1,1,0,0.2,DragonWear MA-15,Casual,All-weather,2022,2
2018-11-30,17,3,1,1,1,90.0,0.9667,1,0,0,0.25,DragonWear MA-17,Casual,All-weather,2018,11
2019-01-31,17,3,1,1,1,90.0,0.9667,1,0,0,0.25,DragonWear MA-17,Casual,All-weather,2019,1
2019-02-28,17,3,1,1,2,90.0,0.9333,1,0,0,0.25,DragonWear MA-17,Casual,All-weather,2019,2
2019-03-31,17,5,10,8,5,18.8,0.8333,1,0,0,0.6154,DragonWear MA-17,Casual,All-weather,2019,3
2019-04-30,17,7,12,10,5,21.0,0.8333,1,0,0,0.5882,DragonWear MA-17,Casual,All-weather,2019,4
2019-05-31,17,8,9,8,1,30.0,0.9667,1,0,0,0.5,DragonWear MA-17,Casual,All-weather,2019,5
2019-06-30,17,8,4,4,2,60.0,0.9333,1,0,0,0.3333,DragonWear MA-17,Casual,All-weather,2019,6
2019-07-31,17,10,10,8,2,37.5,0.9333,1,0,0,0.4444,DragonWear MA-17,Casual,All-weather,2019,7
2019-08-31,17,12,11,9,1,40.0,0.9667,1,0,0,0.4286,DragonWear MA-17,Casual,All-weather,2019,8
2019-10-31,17,12,3,3,1,120.0,0.9667,1,1,0,0.2,DragonWear MA-17,Casual,All-weather,2019,10
2019-11-30,17,12,1,1,2,360.0,0.9333,1,1,0,0.0769,DragonWear MA-17,Casual,All-weather,2019,11
2019-12-31,17,12,1,1,2,360.0,0.9333,1,1,0,0.0769,DragonWear MA-17,Casual,All-weather,2019,12
2020-01-31,17,12,1,1,1,360.0,0.9667,1,1,0,0.0769,DragonWear MA-17,Casual,All-weather,2020,1
2020-02-29,17,13,6,5,1,78.0,0.9667,1,0,0,0.2778,DragonWear MA-17,Casual,All-weather,2020,2
2020-03-31,17,13,2,2,2,195.0,0.9333,1,1,0,0.1333,DragonWear MA-17,Casual,All-weather,2020,3
2020-04-30,17,13,2,2,0,195.0,1.0,0,1,0,0.1333,DragonWear MA-17,Casual,All-weather,2020,4
2020-05-31,17,14,8,7,2,60.0,0.9333,1,0,0,0.3333,DragonWear MA-17,Casual,All-weather,2020,5
2020-06-30,17,14,4,4,1,105.0,0.9667,1,1,0,0.2222,DragonWear MA-17,Casual,All-weather,2020,6
2020-07-31,17,14,4,4,1,105.0,0.9667,1,1,0,0.2222,DragonWear MA-17,Casual,All-weather,2020,7
2020-08-31,17,15,6,5,0,90.0,1.0,0,0,0,0.25,DragonWear MA-17,Casual,All-weather,2020,8
2020-09-30,17,15,1,1,2,450.0,0.9333,1,1,0,0.0625,DragonWear MA-17,Casual,All-weather,2020,9
2020-10-31,17,15,1,1,2,450.0,0.9333,1,1,0,0.0625,DragonWear MA-17,Casual,All-weather,2020,10
2020-11-30,17,15,2,2,1,225.0,0.9667,1,1,0,0.1176,DragonWear MA-17,Casual,All-weather,2020,11
2021-01-31,17,15,2,2,0,225.0,1.0,0,1,0,0.1176,DragonWear MA-17,Casual,All-weather,2021,1
2021-02-28,17,15,4,4,2,112.5,0.9333,1,1,0,0.2105,DragonWear MA-17,Casual,All-weather,2021,2
2021-03-31,17,17,10,8,2,63.8,0.9333,1,0,0,0.32,DragonWear MA-17,Casual,All-weather,2021,3
2021-04-30,17,18,7,6,0,90.0,1.0,0,0,0,0.25,DragonWear MA-17,Casual,All-weather,2021,4
2021-05-31,17,18,5,5,1,108.0,0.9667,1,1,0,0.2174,DragonWear MA-17,Casual,All-weather,2021,5
2021-06-30,17,19,7,6,1,95.0,0.9667,1,1,0,0.24,DragonWear MA-17,Casual,All-weather,2021,6
2021-07-31,17,20,9,8,1,75.0,0.9667,1,0,0,0.2857,DragonWear MA-17,Casual,All-weather,2021,7
2021-08-31,17,20,4,4,0,150.0,1.0,0,1,0,0.1667,DragonWear MA-17,Casual,All-weather,2021,8
2021-09-30,17,20,2,2,1,300.0,0.9667,1,1,0,0.0909,DragonWear MA-17,Casual,All-weather,2021,9
2021-10-31,17,20,1,1,0,600.0,1.0,0,1,0,0.0476,DragonWear MA-17,Casual,All-weather,2021,10
2021-11-30,17,20,3,3,0,200.0,1.0,0,1,0,0.1304,DragonWear MA-17,Casual,All-weather,2021,11
2021-12-31,17,20,2,2,1,300.0,0.9667,1,1,0,0.0909,DragonWear MA-17,Casual,All-weather,2021,12
2022-01-31,17,21,8,7,2,90.0,0.9333,1,0,0,0.25,DragonWear MA-17,Casual,All-weather,2022,1
2022-02-28,17,21,5,5,1,126.0,0.9667,1,1,0,0.1923,DragonWear MA-17,Casual,All-weather,2022,2
2022-03-31,17,21,5,5,0,126.0,1.0,0,1,0,0.1923,DragonWear MA-17,Casual,All-weather,2022,3
2022-04-30,17,22,17,16,0,41.2,1.0,0,0,0,0.4211,DragonWear MA-17,Casual,All-weather,2022,4
2022-05-31,17,24,14,12,0,60.0,1.0,0,0,0,0.3333,DragonWear MA-17,Casual,All-weather,2022,5
2022-06-30,17,25,11,10,1,75.0,0.9667,1,0,0,0.2857,DragonWear MA-17,Casual,All-weather,2022,6
2022-07-31,17,26,6,5,2,156.0,0.9333,1,1,0,0.1613,DragonWear MA-17,Casual,All-weather,2022,7
2022-08-31,17,27,13,12,2,67.5,0.9333,1,0,0,0.3077,DragonWear MA-17,Casual,All-weather,2022,8
2022-09-30,17,28,7,6,1,140.0,0.9667,1,1,0,0.1765,DragonWear MA-17,Casual,All-weather,2022,9
2022-10-31,17,28,3,3,2,280.0,0.9333,1,1,0,0.0968,DragonWear MA-17,Casual,All-weather,2022,10
2022-11-30,17,28,2,2,0,420.0,1.0,0,1,0,0.0667,DragonWear MA-17,Casual,All-weather,2022,11
2022-12-31,17,28,4,4,0,210.0,1.0,0,1,0,0.125,DragonWear MA-17,Casual,All-weather,2022,12
2022-12-31,18,3,1,1,2,90.0,0.9333,1,0,0,0.25,DragonWear MA-18,Casual,All-weather,2022,12
2022-10-31,19,9,3,3,0,90.0,1.0,0,0,0,0.25,DragonWear MA-19,Casual,All-weather,2022,10
2022-11-30,19,9,1,1,2,270.0,0.9333,1,1,0,0.1,DragonWear MA-19,Casual,All-weather,2022,11
2022-12-31,19,9,3,3,0,90.0,1.0,0,0,0,0.25,DragonWear MA-19,Casual,All-weather,2022,12
2017-05-31,20,3,1,1,1,90.0,0.9667,1,0,0,0.25,DragonWear MA-20,Casual,All-weather,2017,5
2017-07-31,20,3,1,1,2,90.0,0.9333,1,0,0,0.25,DragonWear MA-20,Casual,All-weather,2017,7
2017-08-31,20,3,1,1,0,90.0,1.0,0,0,0,0.25,DragonWear MA-20,Casual,All-weather,2017,8
2018-01-31,20,3,1,1,2,90.0,0.9333,1,0,0,0.25,DragonWear MA-20,Casual,All-weather,2018,1
2018-09-30,21,3,1,1,2,90.0,0.9333,1,0,0,0.25,DragonWear MA-21,Casual,All-weather,2018,9
2018-10-31,21,3,3,3,2,30.0,0.9333,1,0,0,0.5,DragonWear MA-21,Casual,All-weather,2018,10
2018-11-30,21,3,3,3,0,30.0,1.0,0,0,0,0.5,DragonWear MA-21,Casual,All-weather,2018,11
2018-12-31,21,3,1,1,2,90.0,0.9333,1,0,0,0.25,DragonWear MA-21,Casual,All-weather,2018,12
2019-01-31,21,3,2,2,0,45.0,1.0,0,0,0,0.4,DragonWear MA-21,Casual,All-weather,2019,1
2019-02-28,21,3,1,1,2,90.0,0.9333,1,0,0,0.25,DragonWear MA-21,Casual,All-weather,2019,2
2019-03-31,21,3,3,3,2,30.0,0.9333,1,0,0,0.5,DragonWear MA-21,Casual,All-weather,2019,3
2019-08-31,21,3,2,2,2,45.0,0.9333,1,0,0,0.4,DragonWear MA-21,Casual,All-weather,2019,8
2019-09-30,21,3,1,1,0,90.0,1.0,0,0,0,0.25,DragonWear MA-21,Casual,All-weather,2019,9
2019-10-31,21,3,1,1,0,90.0,1.0,0,0,0,0.25,DragonWear MA-21,Casual,All-weather,2019,10
2019-11-30,21,3,1,1,0,90.0,1.0,0,0,0,0.25,DragonWear MA-21,Casual,All-weather,2019,11
2019-12-31,21,3,2,2,1,45.0,0.9667,1,0,0,0.4,DragonWear MA-21,Casual,All-weather,2019,12
2020-01-31,21,3,1,1,1,90.0,0.9667,1,0,0,0.25,DragonWear MA-21,Casual,All-weather,2020,1
2020-02-29,21,3,2,2,0,45.0,1.0,0,0,0,0.4,DragonWear MA-21,Casual,All-weather,2020,2
2020-03-31,21,4,6,5,2,24.0,0.9333,1,0,0,0.5556,DragonWear MA-21,Casual,All-weather,2020,3
2020-04-30,21,4,1,1,0,120.0,1.0,0,1,0,0.2,DragonWear MA-21,Casual,All-weather,2020,4
2020-05-31,21,4,3,3,2,40.0,0.9333,1,0,0,0.4286,DragonWear MA-21,Casual,All-weather,2020,5
2020-06-30,21,4,1,1,1,120.0,0.9667,1,1,0,0.2,DragonWear MA-21,Casual,All-weather,2020,6
2020-09-30,21,4,2,2,2,60.0,0.9333,1,0,0,0.3333,DragonWear MA-21,Casual,All-weather,2020,9
2020-10-31,21,5,5,4,0,37.5,1.0,0,0,0,0.4444,DragonWear MA-21,Casual,All-weather,2020,10
2020-11-30,21,5,1,1,2,150.0,0.9333,1,1,0,0.1667,DragonWear MA-21,Casual,All-weather,2020,11
2020-12-31,21,5,3,3,2,50.0,0.9333,1,0,0,0.375,DragonWear MA-21,Casual,All-weather,2020,12
2021-01-31,21,5,1,1,2,150.0,0.9333,1,1,0,0.1667,DragonWear MA-21,Casual,All-weather,2021,1
2021-02-28,21,5,2,2,0,75.0,1.0,0,0,0,0.2857,DragonWear MA-21,Casual,All-weather,2021,2
